epoch,accuracy,loss,val_accuracy,val_loss
0,0.9945375919342041,0.020891187712550163,0.986328125,0.1068011075258255
1,0.9907077550888062,0.028558166697621346,0.984375,0.03425029665231705
2,0.9931262731552124,0.019471662119030952,0.9765625,0.10061660408973694
3,0.9950356483459473,0.016068855300545692,0.986328125,0.03357754275202751
4,0.994908332824707,0.016494669020175934,0.9921875,0.028929252177476883
5,0.9965631365776062,0.008768969215452671,0.990234375,0.04005708917975426
6,0.9961812496185303,0.009497778490185738,0.98046875,0.09113027155399323
7,0.9947810769081116,0.012487666681408882,0.982421875,0.06072671338915825
8,0.9973269104957581,0.008469656109809875,0.990234375,0.04570655897259712
9,0.9975814819335938,0.006690096575766802,0.98046875,0.07239846885204315
10,0.9989816546440125,0.004200635943561792,0.990234375,0.033748503774404526
11,0.9989816546440125,0.0027814186178147793,0.990234375,0.03524946793913841
12,0.9998726844787598,0.001038668560795486,0.98828125,0.0410810150206089
13,0.9721232056617737,0.11314266920089722,0.90625,0.3922892212867737
14,0.9843431711196899,0.04838705062866211,0.982421875,0.04765838012099266
15,0.9919806718826294,0.025544047355651855,0.9921875,0.038760799914598465
16,0.9936354160308838,0.017836781218647957,0.994140625,0.03598714619874954
17,0.9950356483459473,0.011515125632286072,0.9921875,0.04045318439602852
18,0.9970722794532776,0.009918151423335075,0.994140625,0.0453735813498497
19,0.9971995949745178,0.008292393758893013,0.994140625,0.048819635063409805
20,0.9971995949745178,0.006535664666444063,0.994140625,0.0431271456182003
21,0.9979633688926697,0.00611515436321497,0.994140625,0.04895252734422684
22,0.9987270832061768,0.0038412201683968306,0.99609375,0.05343903973698616
23,0.9985997676849365,0.004920966923236847,0.99609375,0.04767541214823723
24,0.9991089701652527,0.0024940918665379286,0.99609375,0.050223901867866516
25,0.998854398727417,0.003829395631328225,0.99609375,0.05120598152279854
26,0.9989816546440125,0.0034423412289470434,0.9921875,0.045692164450883865
27,0.9994908571243286,0.0016723435837775469,0.9921875,0.053829748183488846
28,0.9993635416030884,0.001812104368582368,0.99609375,0.06126691401004791
29,0.9993635416030884,0.001900981878861785,0.99609375,0.05789096653461456
30,0.9996181130409241,0.0010046096285805106,0.990234375,0.0723615512251854
31,0.9998726844787598,0.0006357808015309274,0.9921875,0.07168561220169067
32,0.9996181130409241,0.0017212324310094118,0.994140625,0.06374529749155045
33,1.0,0.00025861492031253874,0.994140625,0.06601788848638535
34,0.9993635416030884,0.0011422161478549242,0.9921875,0.07375034689903259
35,0.9994908571243286,0.0012422888539731503,0.99609375,0.06237846240401268
36,0.9996181130409241,0.0008601670269854367,0.99609375,0.06373260915279388
37,0.9998726844787598,0.00041257921839132905,0.99609375,0.06588692963123322
38,0.9997454285621643,0.00044694001553580165,0.99609375,0.06547248363494873
39,0.9994908571243286,0.0013179979287087917,0.994140625,0.06265416741371155
40,0.9998726844787598,0.0004342999018263072,0.99609375,0.06128536909818649
41,0.9994908571243286,0.001117402222007513,0.99609375,0.046195100992918015
42,0.9998726844787598,0.0004017646424472332,0.99609375,0.05888962000608444
43,1.0,7.471141725545749e-05,0.99609375,0.05833609774708748
44,0.9998726844787598,0.00033514972892589867,0.99609375,0.06694482266902924
45,1.0,6.123974162619561e-05,0.99609375,0.06716319173574448
46,0.9998726844787598,0.0003700109664350748,0.994140625,0.061394862830638885
47,1.0,4.853511927649379e-05,0.994140625,0.06403128802776337
48,1.0,3.1619754736311734e-05,0.994140625,0.06437969952821732
49,0.9998726844787598,0.00016678970132488757,0.994140625,0.06893762201070786
50,1.0,8.121493738144636e-05,0.994140625,0.06684870272874832
51,0.9998726844787598,0.0011787688126787543,0.99609375,0.06688401103019714
52,1.0,5.116944885230623e-05,0.99609375,0.06846658885478973
53,0.9997454285621643,0.000617423327639699,0.99609375,0.07017753273248672
54,0.9998726844787598,0.00019728542247321457,0.99609375,0.06694625318050385
55,1.0,7.91166748967953e-05,0.99609375,0.06861370801925659
56,1.0,0.00011558402911759913,0.994140625,0.07106559723615646
57,1.0,6.41710139461793e-05,0.994140625,0.07790182530879974
