epoch,accuracy,loss,val_accuracy,val_loss
0,0.9649389982223511,0.20566825568675995,0.97265625,0.1079021468758583
1,0.9512474536895752,0.22027190029621124,0.5078125,2.2840304374694824
2,0.9751781821250916,0.07596982270479202,0.98046875,0.050140537321567535
3,0.9800152778625488,0.05138538405299187,0.98046875,0.05519205331802368
4,0.9793788194656372,0.06308179348707199,0.5078125,339.3185119628906
5,0.9371181130409241,0.1908043622970581,0.98046875,0.07581044733524323
6,0.9731415510177612,0.07599171996116638,0.970703125,0.08237539231777191
7,0.9557026624679565,0.14261794090270996,0.9609375,0.14002035558223724
8,0.9721232056617737,0.07982420176267624,0.97265625,0.0884411558508873
9,0.977724015712738,0.0748550146818161,0.982421875,0.07724624872207642
10,0.9829429984092712,0.05030839145183563,0.978515625,0.06550410389900208
11,0.9862525463104248,0.04044562578201294,0.98828125,0.053089164197444916
12,0.9866344332695007,0.034866247326135635,0.978515625,0.08293355256319046
13,0.9891802668571472,0.0375208780169487,0.990234375,0.04478807374835014
14,0.9882891774177551,0.027946555987000465,0.98828125,0.05269670858979225
15,0.9914714694023132,0.02462247759103775,0.990234375,0.05054624378681183
16,0.9913442134857178,0.02529130131006241,0.990234375,0.05895039066672325
17,0.9931262731552124,0.018666859716176987,0.990234375,0.053309228271245956
18,0.9921079277992249,0.02243485301733017,0.984375,0.06335100531578064
19,0.9914714694023132,0.020165756344795227,0.982421875,0.054507892578840256
20,0.9943991899490356,0.014862514100968838,0.990234375,0.053689248859882355
21,0.995290219783783,0.013871686533093452,0.990234375,0.056002743542194366
22,0.9943991899490356,0.014272399246692657,0.990234375,0.04765903949737549
23,0.9954175353050232,0.011878646910190582,0.98828125,0.057321202009916306
24,0.9959266781806946,0.011600871570408344,0.990234375,0.05733548849821091
25,0.995290219783783,0.012242700904607773,0.98828125,0.05257862061262131
26,0.9954175353050232,0.011309287510812283,0.990234375,0.04753609374165535
27,0.9955447912216187,0.011037666350603104,0.990234375,0.045439910143613815
28,0.9966904520988464,0.009095889516174793,0.9921875,0.04910384118556976
29,0.9971995949745178,0.008486811071634293,0.990234375,0.052515964955091476
30,0.9973269104957581,0.006172578781843185,0.990234375,0.054288145154714584
31,0.996435821056366,0.00898735411465168,0.994140625,0.04887855425477028
32,0.9977087378501892,0.0064375875517725945,0.9921875,0.051258716732263565
33,0.9968177080154419,0.006904450710862875,0.9921875,0.05352502316236496
34,0.9978360533714294,0.005614993628114462,0.9921875,0.05363772064447403
35,0.9973269104957581,0.006811826955527067,0.9921875,0.05554260313510895
36,0.9971995949745178,0.007735495455563068,0.9921875,0.05594129487872124
37,0.9977087378501892,0.006255833897739649,0.9921875,0.05382765457034111
38,0.9978360533714294,0.005460468120872974,0.9921875,0.05149393528699875
