epoch,accuracy,loss,val_accuracy,val_loss
0,0.9903455376625061,0.027596181258559227,0.9765625,0.11926250904798508
1,0.9941446185112,0.022289685904979706,0.978515625,0.08978601545095444
2,0.9969450235366821,0.010445136576890945,0.98828125,0.03654932603240013
3,0.9971995949745178,0.008887785486876965,0.986328125,0.0576627254486084
4,0.9973269104957581,0.007263231556862593,0.986328125,0.04929623752832413
5,0.9891802668571472,0.033844757825136185,0.984375,0.040466636419296265
6,0.996435821056366,0.009702533483505249,0.9921875,0.03944764658808708
7,0.9977087378501892,0.006680106744170189,0.990234375,0.04994046315550804
8,0.9975814819335938,0.007551365066319704,0.974609375,0.09916332364082336
9,0.9978360533714294,0.007210246752947569,0.990234375,0.030644016340374947
10,0.9994908571243286,0.0020678353030234575,0.9921875,0.040951263159513474
11,0.9983451962471008,0.004471180960536003,0.990234375,0.036047693341970444
12,0.9979633688926697,0.004591646138578653,0.9921875,0.04412820562720299
13,0.9998726844787598,0.0006145820952951908,0.990234375,0.06405720859766006
14,0.9974541664123535,0.010205800645053387,0.994140625,0.03950703516602516
15,0.998854398727417,0.003579319454729557,0.98828125,0.04806524142622948
16,0.9987270832061768,0.00509844021871686,0.98828125,0.049525823444128036
17,0.9996181130409241,0.0016280575655400753,0.98828125,0.04472143575549126
18,0.9994908571243286,0.00148776697460562,0.98828125,0.051773227751255035
19,0.9993635416030884,0.003598969429731369,0.98828125,0.04948660731315613
20,1.0,5.883608901058324e-05,0.98828125,0.06421726942062378
21,1.0,5.865668936166912e-05,0.98828125,0.07833622395992279
22,1.0,1.798233643057756e-05,0.98828125,0.08319558948278427
23,1.0,1.2837381291319616e-05,0.990234375,0.08868738263845444
24,1.0,7.852487215131987e-06,0.98828125,0.09275157749652863
25,1.0,6.578843567695003e-06,0.98828125,0.09242451190948486
26,1.0,2.497373998266994e-06,0.98828125,0.09482872486114502
27,1.0,3.0259136565291556e-06,0.98828125,0.09489044547080994
28,1.0,1.5326331777032465e-06,0.98828125,0.09636186063289642
29,1.0,6.777914677513763e-06,0.990234375,0.08280158787965775
30,0.9992362260818481,0.0034341318532824516,0.986328125,0.06961258500814438
31,0.9992362260818481,0.002106724539771676,0.984375,0.0687757283449173
32,0.9996181130409241,0.0015143012860789895,0.98828125,0.04702043905854225
33,0.9996181130409241,0.0019478057511150837,0.98828125,0.04537399485707283
34,0.9997454285621643,0.0006226968253031373,0.986328125,0.058832798153162
35,0.9997454285621643,0.0006386475870385766,0.98828125,0.05983322486281395
36,0.9998726844787598,0.00018523467588238418,0.98828125,0.06784826517105103
37,1.0,5.047650483902544e-05,0.98828125,0.06539510935544968
38,1.0,7.414362335111946e-05,0.990234375,0.06744138896465302
39,1.0,4.9866383051266894e-05,0.98828125,0.07065542042255402
40,1.0,1.3584135558630805e-05,0.98828125,0.07387944310903549
41,1.0,8.513862667314243e-06,0.98828125,0.07642300426959991
42,1.0,9.230917385139037e-06,0.98828125,0.07644378393888474
43,1.0,6.7240466705698054e-06,0.98828125,0.0803537368774414
44,1.0,5.447443982120603e-06,0.98828125,0.08183225989341736
45,1.0,7.811137948010582e-06,0.98828125,0.08555997908115387
46,1.0,9.729464181873482e-06,0.990234375,0.08100780844688416
47,1.0,6.083397693146253e-06,0.990234375,0.07777780294418335
48,0.9998726844787598,0.00021685728279408067,0.986328125,0.09983513504266739
49,1.0,6.548780220327899e-05,0.990234375,0.08516448736190796
50,1.0,7.2885381996457e-06,0.990234375,0.08472388982772827
51,1.0,2.8482509151217528e-05,0.990234375,0.08360090851783752
52,1.0,3.705260041897418e-06,0.990234375,0.08582798391580582
53,1.0,4.2857009248109534e-06,0.990234375,0.08689259737730026
54,1.0,5.0930125325976405e-06,0.990234375,0.08933278173208237
55,1.0,3.2722648484195815e-06,0.990234375,0.09159170836210251
56,1.0,3.0352150588441873e-06,0.990234375,0.09198907762765884
57,1.0,1.36775099690567e-06,0.990234375,0.0925692766904831
58,1.0,3.274064147262834e-05,0.990234375,0.09471692889928818
59,1.0,1.3197472981119063e-06,0.990234375,0.09484397619962692
60,1.0,2.2229610294743907e-06,0.990234375,0.09835667163133621
61,1.0,5.399397196015343e-07,0.990234375,0.09772229939699173
62,1.0,2.0684851733676624e-06,0.990234375,0.1017034500837326
63,1.0,5.6112689890142065e-06,0.990234375,0.10040689259767532
64,1.0,5.157076543582662e-07,0.990234375,0.10016307234764099
65,1.0,5.434940817394818e-07,0.990234375,0.10194181650876999
66,1.0,1.2798445823136717e-06,0.990234375,0.103507399559021
67,1.0,1.7840181953943102e-07,0.990234375,0.10292749106884003
68,1.0,1.0747179430836695e-06,0.990234375,0.10388030111789703
69,1.0,4.60459432360949e-07,0.990234375,0.10275442898273468
