epoch,accuracy,loss,val_accuracy,val_loss
0,0.9461382031440735,0.16081146895885468,0.8515625,0.541523277759552
1,0.9723777770996094,0.07934366911649704,0.970703125,0.07163801044225693
2,0.981670081615448,0.05213766545057297,0.990234375,0.037196818739175797
3,0.9848523139953613,0.04187196120619774,0.9765625,0.07126758992671967
4,0.9885438084602356,0.03378646448254585,0.986328125,0.03755075857043266
5,0.99019855260849,0.02688411809504032,0.98828125,0.029500719159841537
6,0.9914714694023132,0.021733781322836876,0.990234375,0.03024834394454956
7,0.9924898147583008,0.021908016875386238,0.990234375,0.03240290656685829
8,0.9954175353050232,0.013515709899365902,0.99609375,0.022566931322216988
9,0.9947810769081116,0.014276727102696896,0.98828125,0.029662704095244408
10,0.9978360533714294,0.006673906929790974,0.982421875,0.054255325347185135
11,0.9979633688926697,0.005247117951512337,0.9921875,0.03564002737402916
12,0.9982179403305054,0.00616066949442029,0.994140625,0.037148408591747284
13,0.9991089701652527,0.0040803393349051476,0.990234375,0.03545273095369339
14,0.9991089701652527,0.0027578547596931458,0.994140625,0.040106721222400665
15,0.998854398727417,0.002694895025342703,0.98828125,0.041224390268325806
16,0.9998726844787598,0.0006495175184682012,0.994140625,0.03558905050158501
17,1.0,0.0005170634831301868,0.994140625,0.03612925112247467
18,0.9998726844787598,0.0004863496869802475,0.994140625,0.036681320518255234
19,1.0,0.0003994242870248854,0.99609375,0.03604954108595848
20,1.0,0.00022179613006301224,0.99609375,0.035782862454652786
21,1.0,0.000285361340502277,0.99609375,0.0365106575191021
22,1.0,0.0001268139894818887,0.99609375,0.03607562929391861
23,1.0,0.00012695945042651147,0.99609375,0.036093924194574356
24,0.9998726844787598,0.0004981939564459026,0.99609375,0.03720342740416527
25,0.9998726844787598,0.0003663217357825488,0.99609375,0.036664415150880814
26,0.9997454285621643,0.0009722911636345088,0.99609375,0.037157051265239716
27,1.0,0.00018527294741943479,0.99609375,0.03732909634709358
28,1.0,0.00014818157069385052,0.99609375,0.03701487183570862
29,1.0,0.00010829429083969444,0.99609375,0.03706764429807663
30,0.9998726844787598,0.00025220480165444314,0.99609375,0.03741446137428284
31,1.0,0.00011214245751034468,0.99609375,0.037079449743032455
32,1.0,0.00012907199561595917,0.99609375,0.03741561248898506
33,1.0,7.778829603921622e-05,0.99609375,0.037031594663858414
34,1.0,9.17359720915556e-05,0.99609375,0.03708694875240326
35,1.0,0.000180661168997176,0.99609375,0.03688211366534233
36,1.0,0.00016975009930320084,0.99609375,0.03715983033180237
37,0.9998726844787598,0.0003153651487082243,0.99609375,0.037500616163015366
38,1.0,0.00013647098967339844,0.99609375,0.03755746781826019
39,1.0,0.00010646702867234126,0.994140625,0.03743274509906769
40,1.0,8.818993956083432e-05,0.99609375,0.037513624876737595
41,1.0,0.0001364007475785911,0.994140625,0.03778466209769249
42,1.0,8.761655044509098e-05,0.99609375,0.037618063390254974
43,1.0,0.00018381966219749302,0.99609375,0.03738159313797951
44,1.0,0.0001395998551743105,0.99609375,0.037567462772130966
45,1.0,8.655290730530396e-05,0.99609375,0.03762655705213547
46,1.0,0.0001247105683432892,0.99609375,0.037612419575452805
47,1.0,0.00011280633771093562,0.99609375,0.03736600652337074
48,1.0,0.00010695192031562328,0.99609375,0.03730645030736923
49,1.0,7.07010185578838e-05,0.99609375,0.03766000270843506
50,0.9998726844787598,0.0002735536254476756,0.99609375,0.03749443590641022
51,1.0,8.354492456419393e-05,0.99609375,0.037624020129442215
52,1.0,0.00012504569895099849,0.99609375,0.03723164275288582
53,1.0,8.280720794573426e-05,0.99609375,0.03745147958397865
54,1.0,0.0001496714394306764,0.99609375,0.03718135505914688
55,1.0,7.809545786585659e-05,0.99609375,0.037314727902412415
56,1.0,0.0001992180768866092,0.99609375,0.03740352764725685
57,1.0,0.00015593647549394518,0.99609375,0.03726189583539963
58,0.9997454285621643,0.0016022603958845139,0.99609375,0.03731366619467735
59,1.0,0.00010851130355149508,0.99609375,0.03754466027021408
60,1.0,8.813521708361804e-05,0.99609375,0.03757821395993233
61,1.0,9.321922698291019e-05,0.99609375,0.03767577186226845
62,1.0,7.96321255620569e-05,0.99609375,0.03780122846364975
63,1.0,8.059575338847935e-05,0.99609375,0.03738323971629143
64,1.0,9.248103742720559e-05,0.99609375,0.037224993109703064
65,1.0,0.00011689928214764223,0.99609375,0.03708229959011078
66,0.9998726844787598,0.0005233187112025917,0.99609375,0.03778655454516411
67,1.0,0.00013209457392804325,0.99609375,0.03768903389573097
68,1.0,8.607721247244626e-05,0.99609375,0.03753124177455902
69,1.0,0.0001356939465040341,0.99609375,0.03740309178829193
70,1.0,0.00012464277097024024,0.99609375,0.03731730952858925
71,1.0,9.789614705368876e-05,0.99609375,0.03707369789481163
72,1.0,7.610537431901321e-05,0.99609375,0.03774626925587654
73,1.0,0.0001462718500988558,0.99609375,0.03754131495952606
74,1.0,8.095285738818347e-05,0.99609375,0.03729543834924698
75,1.0,8.297034219140187e-05,0.99609375,0.03779662400484085
76,1.0,0.00012825359590351582,0.99609375,0.037600815296173096
77,1.0,7.076175097608939e-05,0.99609375,0.037582021206617355
78,1.0,0.00011588218330871314,0.99609375,0.03725734353065491
79,1.0,0.00010046365059679374,0.99609375,0.037483178079128265
80,1.0,0.0001372206606902182,0.99609375,0.03732787445187569
81,0.9998726844787598,0.00018234760500490665,0.99609375,0.037601105868816376
82,1.0,7.570356683572754e-05,0.99609375,0.037311892956495285
83,0.9998726844787598,0.0005098430556245148,0.99609375,0.03751444071531296
84,1.0,0.00010726376785896719,0.99609375,0.037718914449214935
85,0.9998726844787598,0.0004183044075034559,0.99609375,0.03718659281730652
86,1.0,0.00016321502334903926,0.99609375,0.037588104605674744
87,1.0,9.184331429423764e-05,0.99609375,0.03718579560518265
88,1.0,0.00012426235480234027,0.99609375,0.037828318774700165
89,1.0,0.00011819821520475671,0.99609375,0.03730330243706703
90,1.0,8.835433982312679e-05,0.99609375,0.03700599819421768
91,0.9998726844787598,0.00044478970812633634,0.99609375,0.037544041872024536
92,1.0,0.00015625385276507586,0.99609375,0.037465788424015045
93,1.0,0.00011587567860260606,0.99609375,0.037404123693704605
94,1.0,0.00012264180986676365,0.99609375,0.03721792995929718
95,1.0,0.00010955138714052737,0.99609375,0.03742901608347893
96,1.0,0.00010757200652733445,0.99609375,0.03765161707997322
97,1.0,7.665671000722796e-05,0.99609375,0.037569284439086914
98,0.9998726844787598,0.000403357669711113,0.99609375,0.03727008029818535
99,1.0,0.00010623550770105794,0.99609375,0.037420909851789474
100,1.0,9.999922622228041e-05,0.99609375,0.03725307434797287
101,1.0,0.00010899477638304234,0.99609375,0.0376347191631794
102,1.0,7.596534123877063e-05,0.99609375,0.037391357123851776
103,1.0,0.00015737194917164743,0.99609375,0.037514735013246536
104,1.0,0.00010046074748970568,0.99609375,0.03772812336683273
105,0.9997454285621643,0.0020283404737710953,0.99609375,0.03720908239483833
106,1.0,7.431370613630861e-05,0.99609375,0.03754081949591637
107,1.0,9.797842358238995e-05,0.99609375,0.03769487515091896
108,1.0,0.00011502164124976844,0.99609375,0.03766154125332832
109,1.0,8.451750181848183e-05,0.99609375,0.03734305500984192
110,1.0,7.573173206765205e-05,0.99609375,0.037282682955265045
111,0.9998726844787598,0.0007073633605614305,0.99609375,0.0377061627805233
112,1.0,7.643936260137707e-05,0.99609375,0.03810146078467369
113,1.0,9.69424654613249e-05,0.99609375,0.03788447380065918
114,1.0,0.00018874344823416322,0.99609375,0.037040211260318756
115,1.0,0.00015018749400041997,0.99609375,0.037131547927856445
116,1.0,0.0001305051991948858,0.99609375,0.0376555509865284
