epoch,accuracy,loss,val_accuracy,val_loss
0,0.9955538511276245,0.018148273229599,0.982421875,0.057370103895664215
1,0.9951629042625427,0.015175389125943184,0.990234375,0.052971091121435165
2,0.9973269104957581,0.007296992000192404,0.9921875,0.048959001898765564
3,0.9994908571243286,0.0026736161671578884,0.970703125,0.0978977307677269
4,0.9963085651397705,0.01108744740486145,0.98828125,0.02681605890393257
5,0.998854398727417,0.0028300685808062553,0.994140625,0.026959482580423355
6,0.9971995949745178,0.008412202820181847,0.99609375,0.029302053153514862
7,0.9983451962471008,0.005237896461039782,0.978515625,0.08290413022041321
8,0.9973269104957581,0.007517557125538588,0.98828125,0.029573125764727592
9,0.9922352433204651,0.02888674847781658,0.98828125,0.045998211950063705
10,0.9975814819335938,0.008847673423588276,0.9921875,0.04044371470808983
11,0.998854398727417,0.0028040255419909954,0.994140625,0.04180454462766647
12,0.9980906248092651,0.003984671086072922,0.994140625,0.023604849353432655
13,0.9989816546440125,0.0028379973955452442,0.990234375,0.03390924260020256
14,0.9997454285621643,0.001020610798150301,0.994140625,0.030372245237231255
15,0.9993635416030884,0.0017988206818699837,0.9921875,0.03557322174310684
16,0.9996181130409241,0.0009095155401155353,0.98828125,0.05769192427396774
17,0.9991089701652527,0.0023431507870554924,0.9921875,0.0485842302441597
18,0.9989816546440125,0.003117634216323495,0.990234375,0.052827849984169006
19,0.9994908571243286,0.001221681828610599,0.990234375,0.06445062160491943
20,1.0,0.0002579407300800085,0.9921875,0.06048164516687393
21,1.0,0.00014701287727802992,0.9921875,0.0631413385272026
22,1.0,9.728696022648364e-05,0.994140625,0.06130073219537735
23,1.0,1.3343885257199872e-05,0.994140625,0.06459802389144897
24,1.0,3.5257799027021974e-05,0.9921875,0.06645867973566055
25,1.0,3.985419243690558e-05,0.994140625,0.06823626905679703
26,1.0,5.810154561913805e-06,0.994140625,0.06746453791856766
27,0.998854398727417,0.004165174439549446,0.9921875,0.054059870541095734
28,1.0,0.00014495034702122211,0.990234375,0.06280085444450378
29,0.9989816546440125,0.0023627702612429857,0.990234375,0.04796008765697479
30,0.9993635416030884,0.0013681347481906414,0.978515625,0.08730810880661011
31,0.9998726844787598,0.0008461359539069235,0.986328125,0.04763857275247574
32,1.0,3.594440931919962e-05,0.9921875,0.047669555991888046
33,1.0,1.974388214875944e-05,0.990234375,0.05058242753148079
34,1.0,2.8741020287270658e-05,0.990234375,0.04707134887576103
35,1.0,2.1221498172963038e-05,0.9921875,0.047124531120061874
36,1.0,1.3435821529128589e-05,0.9921875,0.047786347568035126
37,1.0,9.510816198599059e-06,0.9921875,0.0488407239317894
38,1.0,3.745761205209419e-05,0.994140625,0.060116760432720184
39,1.0,5.312447228789097e-06,0.994140625,0.05928792059421539
40,1.0,1.112527843361022e-05,0.994140625,0.05466444045305252
41,0.9996181130409241,0.0012690809089690447,0.98046875,0.11518419533967972
42,0.9996181130409241,0.0011637514689937234,0.990234375,0.04413086920976639
43,1.0,5.089928163215518e-05,0.9921875,0.05502753704786301
44,1.0,0.00020015769405290484,0.990234375,0.06421579420566559
45,0.9998726844787598,0.00020789958944078535,0.994140625,0.05866660922765732
46,1.0,1.397089636157034e-05,0.994140625,0.059870317578315735
47,1.0,1.7064493249563384e-06,0.994140625,0.06135796383023262
48,1.0,9.911522283800878e-06,0.9921875,0.06123516336083412
49,1.0,5.244731255515944e-06,0.9921875,0.06223897263407707
50,1.0,3.649203563327319e-06,0.9921875,0.062480222433805466
51,1.0,2.83233907794056e-06,0.9921875,0.0626530572772026
52,1.0,2.532901135054999e-06,0.994140625,0.06317915767431259
53,1.0,5.83839710088796e-06,0.994140625,0.06328657269477844
54,1.0,7.807974498064141e-07,0.994140625,0.0659046620130539
55,1.0,1.3809359415972722e-06,0.9921875,0.06552080810070038
56,1.0,5.402538363341591e-07,0.9921875,0.06766530871391296
57,0.9996181130409241,0.0007930928841233253,0.990234375,0.06870029866695404
58,1.0,2.0273697373340838e-05,0.994140625,0.06199169531464577
59,0.9998726844787598,0.0005230646929703653,0.994140625,0.06349149346351624
60,1.0,4.766513029608177e-06,0.994140625,0.06522364169359207
61,1.0,2.639327021825011e-06,0.994140625,0.06685405224561691
